geometry/coordinates/0/4/0,geometry/coordinates/0/4/1,average_quality
-4.439849853515625,36.69845581054688,3.2857142857142856
-4.428863525390625,36.70944213867188,3.2692307692307696
-4.340972900390625,36.717681884765625,3.6428571428571432
-4.42474365234375,36.73416137695313,2.5384615384615383
-4.49615478515625,36.70120239257813,3.0
-4.449462890625,36.695709228515625,2.7199999999999998
-4.497528076171875,36.70120239257813,2.7692307692307696
-4.450836181640625,36.6943359375,2.04
-4.450836181640625,36.695709228515625,2.5
-4.404144287109375,36.72042846679688,3.5789473684210527
-4.41650390625,36.73004150390625,1.923076923076923
-4.42474365234375,36.7218017578125,4.0
-4.5263671875,36.727294921875,1.7142857142857144
-4.439849853515625,36.71630859375,4.0
-4.464569091796875,36.6943359375,4.0
-4.445343017578125,36.70120239257813,3.1578947368421053
-4.4384765625,36.70669555664063,2.8571428571428568
-4.467315673828125,36.705322265625,4.0
-4.44122314453125,36.71905517578125,2.8571428571428568
-4.42474365234375,36.72042846679688,3.0
-4.4329833984375,36.71905517578125,3.428571428571429
-4.445343017578125,36.6998291015625,3.1578947368421053
-4.44671630859375,36.71630859375,3.5789473684210527
-4.41375732421875,36.727294921875,3.5384615384615383
-4.50439453125,36.703948974609375,1.1428571428571428
-4.449462890625,36.71630859375,2.7142857142857144
-4.36431884765625,36.72042846679688,3.894736842105263
-4.46044921875,36.705322265625,3.0
-4.445343017578125,36.717681884765625,3.2631578947368416
-4.439849853515625,36.705322265625,2.8571428571428568
-4.448089599609375,36.717681884765625,3.1578947368421053
-4.43023681640625,36.717681884765625,2.736842105263158
-4.4219970703125,36.71630859375,4.0
-4.437103271484375,36.70669555664063,3.473684210526316
-4.428863525390625,36.71905517578125,2.8571428571428568
-4.417877197265625,36.727294921875,3.0
-4.445343017578125,36.71630859375,3.428571428571429
-4.415130615234375,36.71905517578125,2.9473684210526314
-4.439849853515625,36.714935302734375,3.5
-4.44122314453125,36.714935302734375,3.0
-4.426116943359375,36.72042846679688,3.789473684210526
-4.442596435546875,36.71356201171875,3.0
-4.449462890625,36.717681884765625,3.3684210526315788
-4.45770263671875,36.69708251953125,3.0
-4.409637451171875,36.72042846679688,2.5
-4.4384765625,36.705322265625,3.1578947368421053
-4.448089599609375,36.71630859375,3.428571428571429
-4.41375732421875,36.72042846679688,3.1578947368421053
-4.404144287109375,36.7218017578125,2.0
-4.44671630859375,36.7108154296875,4.0
-4.437103271484375,36.717681884765625,3.1428571428571432
-4.445343017578125,36.7108154296875,4.0
-4.445343017578125,36.70806884765625,4.0
-4.45770263671875,36.69845581054688,3.5
-4.448089599609375,36.703948974609375,4.0
-4.50164794921875,36.649017333984375,3.789473684210526
-4.41650390625,36.72317504882813,2.833333333333333
-4.431610107421875,36.717681884765625,3.1578947368421053
-4.439849853515625,36.703948974609375,3.1578947368421053
-4.4659423828125,36.70669555664063,4.0
-4.44671630859375,36.714935302734375,3.1578947368421053
-4.46319580078125,36.6943359375,3.0
-4.445343017578125,36.70944213867188,4.0
-4.412384033203125,36.72042846679688,2.5
-4.40826416015625,36.72042846679688,3.5384615384615383
-4.461822509765625,36.6943359375,3.0
-4.449462890625,36.6943359375,1.7307692307692308
-4.405517578125,36.72042846679688,3.473684210526316
-4.42474365234375,36.7437744140625,2.8571428571428568
-4.44671630859375,36.717681884765625,3.2631578947368416
-4.453582763671875,36.70120239257813,3.5
-4.45770263671875,36.6998291015625,4.0
-4.49615478515625,36.70257568359375,1.2857142857142856
-4.406890869140625,36.72042846679688,3.3684210526315788
-4.4439697265625,36.717681884765625,3.1578947368421053
-4.459075927734375,36.695709228515625,3.68421052631579
-4.4439697265625,36.70669555664063,4.0
-4.44122314453125,36.71630859375,3.789473684210526
-4.428863525390625,36.717681884765625,3.1578947368421053
-4.456329345703125,36.70120239257813,4.0
-4.497528076171875,36.70257568359375,2.230769230769231
-4.442596435546875,36.7108154296875,4.0
-4.439849853515625,36.70669555664063,2.8571428571428568
-4.4439697265625,36.7108154296875,4.0
-4.420623779296875,36.717681884765625,3.5
-4.427490234375,36.717681884765625,3.2631578947368416
-4.42474365234375,36.74240112304688,2.8571428571428568
-4.4549560546875,36.70120239257813,4.0
-4.4219970703125,36.717681884765625,2.526315789473684
-4.4439697265625,36.70257568359375,2.2857142857142856
-4.4110107421875,36.72042846679688,2.0
-4.450836181640625,36.70257568359375,3.5
-4.461822509765625,36.72317504882813,2.8571428571428568
-4.46044921875,36.695709228515625,3.0
-4.45770263671875,36.683349609375,4.0
-4.442596435546875,36.71218872070313,3.5
-4.42474365234375,36.74102783203125,2.8571428571428568
-4.448089599609375,36.714935302734375,3.5789473684210527
-4.50714111328125,36.70806884765625,0.7142857142857142
-4.449462890625,36.714935302734375,3.1578947368421053
-4.467315673828125,36.70669555664063,4.0
-4.417877197265625,36.71905517578125,3.0
-4.417877197265625,36.72317504882813,2.526315789473684
-4.36431884765625,36.71905517578125,3.894736842105263
-4.437103271484375,36.70806884765625,3.428571428571429
-4.415130615234375,36.725921630859375,2.8076923076923075
-4.420623779296875,36.73004150390625,3.2307692307692304
-4.41650390625,36.7218017578125,3.0384615384615383
-4.423370361328125,36.72042846679688,3.0
-4.41925048828125,36.72317504882813,3.3846153846153846
-4.44122314453125,36.71218872070313,4.0
-4.42474365234375,36.739654541015625,2.238095238095238
-4.437103271484375,36.705322265625,3.2631578947368416
-4.43023681640625,36.71905517578125,3.1578947368421053
-4.4219970703125,36.72042846679688,3.0
-4.459075927734375,36.703948974609375,3.3684210526315788
-4.439849853515625,36.71905517578125,3.2857142857142856
-4.461822509765625,36.7218017578125,3.1428571428571432
-4.44671630859375,36.70944213867188,4.0
-4.42474365234375,36.74514770507813,2.7142857142857144
-4.43023681640625,36.71630859375,3.3684210526315788
-4.45220947265625,36.70257568359375,4.0
-4.41650390625,36.71905517578125,2.0
-4.41650390625,36.727294921875,2.0
-4.44671630859375,36.705322265625,3.5
-4.417877197265625,36.725921630859375,3.0
-4.417877197265625,36.7218017578125,2.8076923076923075
-4.439849853515625,36.71356201171875,4.0
-4.456329345703125,36.69708251953125,3.0
-4.4110107421875,36.717681884765625,4.0
-4.442596435546875,36.717681884765625,3.1578947368421053
-4.4384765625,36.70806884765625,3.428571428571429
-4.428863525390625,36.71218872070313,2.9473684210526314
-4.41925048828125,36.717681884765625,3.0
-4.4659423828125,36.705322265625,4.0
-4.437103271484375,36.71905517578125,3.1428571428571432
-4.4769287109375,36.69845581054688,3.0526315789473686
-4.445343017578125,36.705322265625,2.833333333333333
-4.448089599609375,36.6998291015625,2.8571428571428568
-4.449462890625,36.70257568359375,4.0
-4.43023681640625,36.714935302734375,3.5789473684210527
-4.453582763671875,36.6998291015625,2.0
-4.415130615234375,36.72866821289063,2.6153846153846154
-4.412384033203125,36.71905517578125,3.2631578947368416
-4.449462890625,36.703948974609375,3.5
-4.41375732421875,36.71905517578125,4.0
-4.426116943359375,36.714935302734375,4.0
-4.41650390625,36.725921630859375,2.526315789473684
-4.4219970703125,36.71905517578125,3.0
-4.4384765625,36.717681884765625,3.3684210526315788
-4.4219970703125,36.72866821289063,3.1578947368421053
-4.428863525390625,36.71356201171875,2.8571428571428568
-4.475555419921875,36.69845581054688,3.0526315789473686
-4.365692138671875,36.71905517578125,3.0
-4.324493408203125,36.71218872070313,3.894736842105263
-4.41650390625,36.72454833984375,2.8846153846153846
-4.423370361328125,36.73416137695313,2.3461538461538463
-4.428863525390625,36.714935302734375,4.0
-4.4384765625,36.71905517578125,3.1428571428571432
-4.40277099609375,36.72042846679688,3.846153846153846
-4.3670654296875,36.71905517578125,2.5
-4.427490234375,36.71905517578125,3.5789473684210527
-4.420623779296875,36.72042846679688,3.0
-4.423370361328125,36.71630859375,4.0
-4.4219970703125,36.714935302734375,4.0
-4.423370361328125,36.714935302734375,4.0
-4.423370361328125,36.74514770507813,2.2857142857142856
-4.442596435546875,36.714935302734375,4.0
-4.4000244140625,36.72454833984375,3.894736842105263
-4.423370361328125,36.7437744140625,2.6153846153846154
-4.371185302734375,36.72454833984375,2.1666666666666665
-4.42474365234375,36.714935302734375,2.6315789473684212
-4.45220947265625,36.70944213867188,4.0
-4.373931884765625,36.72042846679688,3.5789473684210527
-4.4439697265625,36.71218872070313,4.0
-4.448089599609375,36.705322265625,4.0
-4.420623779296875,36.73141479492188,2.8571428571428568
-4.39727783203125,36.72317504882813,3.1578947368421053
-4.398651123046875,36.7218017578125,2.2105263157894735
-4.335479736328125,36.71218872070313,4.0
-4.427490234375,36.714935302734375,4.0
-4.420623779296875,36.72317504882813,3.0384615384615383
-4.434356689453125,36.71905517578125,3.428571428571429
-4.437103271484375,36.6998291015625,2.736842105263158
-4.45770263671875,36.70806884765625,4.0
-4.368438720703125,36.71905517578125,3.0
-4.44122314453125,36.717681884765625,3.1578947368421053
-4.415130615234375,36.72042846679688,3.0526315789473686
-4.445343017578125,36.71218872070313,4.0
-4.420623779296875,36.72454833984375,3.0384615384615383
-4.3890380859375,36.7218017578125,3.0
-4.434356689453125,36.71218872070313,4.0
-4.431610107421875,36.725921630859375,2.0
-4.45220947265625,36.70120239257813,4.0
-4.45220947265625,36.6998291015625,3.1578947368421053
-4.39727783203125,36.7218017578125,3.894736842105263
-4.4549560546875,36.70944213867188,4.0
-4.4329833984375,36.725921630859375,3.8571428571428568
-4.393157958984375,36.7218017578125,2.2105263157894735
-4.409637451171875,36.717681884765625,4.0
-4.44122314453125,36.73141479492188,2.8571428571428568
-4.420623779296875,36.71630859375,4.0
-4.37530517578125,36.72042846679688,3.68421052631579
-4.390411376953125,36.7218017578125,3.2631578947368416
-4.453582763671875,36.70944213867188,4.0
-4.39178466796875,36.7218017578125,3.0526315789473686
-4.4384765625,36.70120239257813,3.1578947368421053
-4.379425048828125,36.72042846679688,3.1578947368421053
-4.43572998046875,36.71905517578125,3.1428571428571432
-4.427490234375,36.71630859375,3.5789473684210527
-4.3780517578125,36.72042846679688,3.576923076923077
-4.38629150390625,36.72042846679688,2.9473684210526314
-4.371185302734375,36.72042846679688,3.2631578947368416
-4.376678466796875,36.72042846679688,3.68421052631579
-4.439849853515625,36.717681884765625,3.1578947368421053
-4.4000244140625,36.725921630859375,3.5789473684210527
-4.42474365234375,36.73004150390625,3.0384615384615383
-4.445343017578125,36.70669555664063,4.0
-4.37255859375,36.72042846679688,3.5789473684210527
-4.38079833984375,36.72042846679688,2.9473684210526314
-4.431610107421875,36.71630859375,3.1578947368421053
-4.461822509765625,36.70669555664063,4.0
-4.464569091796875,36.70669555664063,4.0
-4.478302001953125,36.714935302734375,3.0
-4.41925048828125,36.73004150390625,2.894736842105263
-4.406890869140625,36.71905517578125,4.0
-4.448089599609375,36.6943359375,2.8421052631578947
-4.41650390625,36.72866821289063,1.7692307692307692
-4.44122314453125,36.7108154296875,4.0
-4.431610107421875,36.71356201171875,3.1578947368421053
-4.401397705078125,36.72042846679688,3.894736842105263
-4.405517578125,36.71905517578125,4.0
-4.448089599609375,36.7108154296875,4.0
-4.450836181640625,36.70944213867188,4.0
-4.439849853515625,36.70120239257813,2.736842105263158
-4.382171630859375,36.72042846679688,3.473684210526316
-4.395904541015625,36.7218017578125,4.0
-4.417877197265625,36.72454833984375,3.3684210526315788
-4.41925048828125,36.72042846679688,3.0
-4.383544921875,36.72042846679688,3.789473684210526
-4.384918212890625,36.72042846679688,3.0526315789473686
-4.464569091796875,36.692962646484375,3.5
-4.371185302734375,36.727294921875,3.0
-4.36981201171875,36.71905517578125,3.68421052631579
-4.426116943359375,36.71905517578125,3.2631578947368416
-4.39453125,36.7218017578125,4.0
-4.4000244140625,36.72042846679688,4.0
-4.417877197265625,36.717681884765625,2.3157894736842106
-4.415130615234375,36.72454833984375,2.7692307692307696
-4.42474365234375,36.73553466796875,2.428571428571429
-4.42474365234375,36.71630859375,4.0
-4.45770263671875,36.70120239257813,1.7894736842105263
-4.41650390625,36.717681884765625,4.0
-4.4384765625,36.71218872070313,4.0
-4.45770263671875,36.68472290039063,2.1666666666666665
-4.46044921875,36.70669555664063,4.0
-4.456329345703125,36.6998291015625,4.0
-4.4439697265625,36.71630859375,3.5789473684210527
-4.426116943359375,36.73004150390625,2.8076923076923075
-4.44122314453125,36.703948974609375,3.1578947368421053
-4.46319580078125,36.70669555664063,4.0
-4.404144287109375,36.71905517578125,4.0
-4.428863525390625,36.71630859375,2.9473684210526314
-4.4384765625,36.714935302734375,4.0
-4.4000244140625,36.7218017578125,3.1578947368421053
-4.459075927734375,36.70806884765625,3.473684210526316
-4.44122314453125,36.71356201171875,3.5
-4.423370361328125,36.74102783203125,3.5789473684210527
-4.3780517578125,36.7218017578125,3.789473684210526
-4.415130615234375,36.727294921875,2.5
-4.41925048828125,36.71905517578125,3.0
-4.43572998046875,36.717681884765625,3.473684210526316
-4.45770263671875,36.695709228515625,3.7368421052631584
-4.39453125,36.72317504882813,3.2631578947368416
-4.4769287109375,36.703948974609375,2.8571428571428568
-4.4329833984375,36.71356201171875,3.3684210526315788
-4.448089599609375,36.70120239257813,2.4210526315789473
-4.32586669921875,36.71218872070313,4.0
-4.387664794921875,36.7218017578125,3.473684210526316
-4.456329345703125,36.70806884765625,3.5
-4.4384765625,36.6998291015625,2.8571428571428568
-4.453582763671875,36.69845581054688,2.736842105263158
-4.437103271484375,36.714935302734375,3.5
-4.456329345703125,36.683349609375,4.0
-4.42474365234375,36.73828125,3.2857142857142856
-4.426116943359375,36.71630859375,3.5
-4.4000244140625,36.72317504882813,2.8421052631578947
-4.395904541015625,36.72317504882813,3.473684210526316
-4.387664794921875,36.72042846679688,3.68421052631579
-4.453582763671875,36.71905517578125,3.5
-4.44122314453125,36.72042846679688,2.8571428571428568
-4.4329833984375,36.71630859375,3.3684210526315788
-4.449462890625,36.692962646484375,3.1578947368421053
-4.439849853515625,36.71218872070313,4.0
-4.4219970703125,36.73004150390625,3.0
-4.449462890625,36.7108154296875,4.0
-4.45220947265625,36.695709228515625,3.1578947368421053
-4.40826416015625,36.71905517578125,4.0
-4.40826416015625,36.717681884765625,4.0
-4.456329345703125,36.68472290039063,4.0
-4.44671630859375,36.703948974609375,3.7368421052631584
-4.398651123046875,36.72317504882813,1.7142857142857144
-4.427490234375,36.7218017578125,3.0
-4.427490234375,36.71356201171875,3.1578947368421053
-4.46044921875,36.71905517578125,2.9473684210526314
-4.4439697265625,36.70806884765625,4.0
-4.437103271484375,36.71630859375,3.0
-4.423370361328125,36.717681884765625,3.0
-4.354705810546875,36.82205200195313,4.0
-4.36981201171875,36.72042846679688,2.5
-4.434356689453125,36.714935302734375,3.5789473684210527
-4.4439697265625,36.70120239257813,3.2631578947368416
-4.44671630859375,36.70120239257813,2.736842105263158
-4.43572998046875,36.71630859375,2.526315789473684
-4.431610107421875,36.714935302734375,4.0
-4.41650390625,36.72042846679688,2.5
-4.44671630859375,36.6998291015625,3.473684210526316
-4.461822509765625,36.72042846679688,2.7142857142857144
-4.362945556640625,36.7218017578125,4.0
-4.43023681640625,36.72042846679688,3.7368421052631584
-4.43023681640625,36.71218872070313,2.8571428571428568
-4.4439697265625,36.705322265625,3.789473684210526
-4.42474365234375,36.7327880859375,2.423076923076923
-4.478302001953125,36.71356201171875,4.0
-4.45770263671875,36.69158935546875,3.428571428571429
-4.417877197265625,36.72042846679688,3.0
-4.461822509765625,36.717681884765625,4.0
-4.362945556640625,36.72042846679688,4.0
-4.431610107421875,36.71218872070313,3.473684210526316
-4.44122314453125,36.70257568359375,3.1578947368421053
-4.456329345703125,36.70944213867188,4.0
-4.426116943359375,36.73141479492188,2.8571428571428568
-4.437103271484375,36.71218872070313,4.0
-4.41925048828125,36.72454833984375,3.5384615384615383
-4.4384765625,36.71630859375,3.0
-4.43572998046875,36.71218872070313,4.0
-4.445343017578125,36.703948974609375,3.5
-4.46868896484375,36.71630859375,3.0
-4.449462890625,36.70944213867188,4.0
-4.459075927734375,36.71905517578125,3.3684210526315788
-4.434356689453125,36.71630859375,3.68421052631579
-4.450836181640625,36.71905517578125,3.0526315789473686
-4.401397705078125,36.7218017578125,3.473684210526316
-4.427490234375,36.72042846679688,3.0
-4.439849853515625,36.6998291015625,3.1578947368421053
-4.39727783203125,36.725921630859375,3.8571428571428568
-4.368438720703125,36.72042846679688,3.5
-4.43572998046875,36.714935302734375,4.0
-4.46319580078125,36.692962646484375,3.0
-4.475555419921875,36.714935302734375,2.5
-4.42474365234375,36.736907958984375,3.0526315789473686
-4.4549560546875,36.71905517578125,3.5789473684210527
-4.44671630859375,36.70257568359375,3.1578947368421053
-4.426116943359375,36.717681884765625,3.68421052631579
-4.43023681640625,36.7108154296875,3.1578947368421053
-4.45770263671875,36.71905517578125,1.7894736842105263
-4.4549560546875,36.69708251953125,3.3684210526315788
-4.464569091796875,36.717681884765625,3.0
-4.459075927734375,36.69708251953125,3.0
-4.406890869140625,36.73553466796875,1.5
-4.470062255859375,36.71630859375,3.0
-4.431610107421875,36.7108154296875,3.1578947368421053
-4.39727783203125,36.727294921875,3.8571428571428568
-4.4329833984375,36.72042846679688,3.428571428571429
-4.3670654296875,36.7218017578125,2.5
-4.456329345703125,36.71905517578125,3.789473684210526
-4.46868896484375,36.717681884765625,3.0
-4.423370361328125,36.73004150390625,2.857142857142857
-4.3670654296875,36.72454833984375,2.5
-4.47418212890625,36.714935302734375,2.5
-4.449462890625,36.71356201171875,4.0
-4.431610107421875,36.71905517578125,3.428571428571429
-4.3670654296875,36.72317504882813,2.5
-4.467315673828125,36.717681884765625,3.0
-4.365692138671875,36.7218017578125,3.5
-4.4769287109375,36.714935302734375,3.0
-4.4329833984375,36.70944213867188,3.5789473684210527
-4.4659423828125,36.717681884765625,3.0
-4.471435546875,36.71630859375,2.5
-4.4439697265625,36.714935302734375,3.0
-4.45220947265625,36.71905517578125,4.0
-4.4329833984375,36.714935302734375,4.0
-4.46319580078125,36.717681884765625,3.5
-4.36981201171875,36.727294921875,2.5
-4.448089599609375,36.695709228515625,2.6315789473684212
-4.4439697265625,36.71356201171875,4.0
-4.442596435546875,36.70257568359375,3.1578947368421053
-4.401397705078125,36.72454833984375,3.473684210526316
-4.503021240234375,36.649017333984375,2.8421052631578947
-4.449462890625,36.71905517578125,3.1578947368421053
-4.46044921875,36.6943359375,2.1666666666666665
-4.4329833984375,36.71218872070313,3.3684210526315788
-4.44671630859375,36.70669555664063,4.0
-4.3341064453125,36.71218872070313,4.0
-4.423370361328125,36.736907958984375,2.8846153846153846
-4.459075927734375,36.70669555664063,4.0
-4.44671630859375,36.6943359375,2.7142857142857144
