geometry/coordinates/0/4/0,geometry/coordinates/0/4/1,average_quality
-4.423370361328125,36.74240112304688,3.1578947368421053
-4.423370361328125,36.71905517578125,3.0
-4.42474365234375,36.717681884765625,3.0
-4.4549560546875,36.69845581054688,2.736842105263158
-4.415130615234375,36.717681884765625,3.5
-4.449462890625,36.70120239257813,2.4210526315789473
-4.365692138671875,36.72042846679688,4.0
-4.442596435546875,36.71905517578125,3.428571428571429
-4.4439697265625,36.692962646484375,3.0
-4.4329833984375,36.717681884765625,3.428571428571429
-4.46868896484375,36.70669555664063,2.8571428571428568
-4.427490234375,36.7108154296875,3.68421052631579
-4.43572998046875,36.70669555664063,3.1578947368421053
-4.472808837890625,36.71630859375,2.5
-4.361572265625,36.72042846679688,3.789473684210526
-4.434356689453125,36.71356201171875,3.5
-4.44122314453125,36.705322265625,3.2857142857142856
-4.437103271484375,36.703948974609375,3.2631578947368416
-4.461822509765625,36.72454833984375,2.7142857142857144
-4.33685302734375,36.71218872070313,4.0
-4.417877197265625,36.73141479492188,2.3846153846153846
-4.46044921875,36.717681884765625,3.0
-4.332733154296875,36.71218872070313,4.0
-4.46044921875,36.7218017578125,2.8571428571428568
-4.343719482421875,36.71356201171875,4.0
-4.41375732421875,36.725921630859375,1.3333333333333335
-4.434356689453125,36.70944213867188,3.5789473684210527
-4.398651123046875,36.725921630859375,3.8571428571428568
-4.4659423828125,36.72042846679688,2.7142857142857144
-4.431610107421875,36.70944213867188,3.1578947368421053
-4.437103271484375,36.70257568359375,3.2857142857142856
-4.46044921875,36.703948974609375,2.5
-4.450836181640625,36.717681884765625,3.5
-4.50164794921875,36.64764404296875,4.0
-4.376678466796875,36.7218017578125,3.894736842105263
-4.420623779296875,36.7218017578125,2.0
-4.445343017578125,36.70257568359375,3.473684210526316
-4.3670654296875,36.725921630859375,2.5
-4.368438720703125,36.7218017578125,4.0
-4.379425048828125,36.7218017578125,2.8421052631578947
-4.427490234375,36.71218872070313,3.5789473684210527
-4.338226318359375,36.71218872070313,4.0
-4.3670654296875,36.73553466796875,2.666666666666667
-4.4110107421875,36.71630859375,4.0
-4.461822509765625,36.70257568359375,3.0
-4.493408203125,36.651763916015625,3.0
-4.33135986328125,36.71218872070313,4.0
-4.4439697265625,36.695709228515625,2.2857142857142856
-4.478302001953125,36.70806884765625,2.7142857142857144
-4.32861328125,36.71218872070313,4.0
-4.346466064453125,36.714935302734375,4.0
-4.475555419921875,36.70669555664063,2.8571428571428568
-4.340972900390625,36.71218872070313,4.0
-4.329986572265625,36.71218872070313,4.0
-4.362945556640625,36.71905517578125,4.0
-4.46319580078125,36.72454833984375,2.7142857142857144
-4.393157958984375,36.72317504882813,3.6153846153846154
-4.489288330078125,36.65313720703125,2.0
-4.316253662109375,36.71218872070313,4.0
-4.319000244140625,36.71218872070313,4.0
-4.368438720703125,36.725921630859375,2.5
-4.398651123046875,36.72042846679688,4.0
-4.434356689453125,36.70806884765625,3.1578947368421053
-4.442596435546875,36.705322265625,3.473684210526316
-4.445343017578125,36.695709228515625,2.0
-4.327239990234375,36.71218872070313,4.0
-4.339599609375,36.71218872070313,4.0
-4.383544921875,36.7218017578125,3.3076923076923075
-4.4329833984375,36.7108154296875,2.8571428571428568
-4.493408203125,36.67648315429688,3.7142857142857144
-4.383544921875,36.771240234375,4.0
-4.34783935546875,36.71630859375,3.2631578947368416
-4.321746826171875,36.71218872070313,4.0
-4.44671630859375,36.695709228515625,2.0
-4.32037353515625,36.71218872070313,4.0
-4.34234619140625,36.71218872070313,4.0
-4.3670654296875,36.72042846679688,3.0
-4.41375732421875,36.72317504882813,4.0
-4.423370361328125,36.727294921875,3.5
-4.428863525390625,36.72042846679688,2.9473684210526314
-4.439849853515625,36.70257568359375,2.8571428571428568
-4.46319580078125,36.72042846679688,2.8571428571428568
-4.365692138671875,36.72866821289063,3.5
-4.398651123046875,36.727294921875,2.8571428571428568
-4.420623779296875,36.72866821289063,3.1578947368421053
-4.4439697265625,36.6998291015625,3.1578947368421053
-4.317626953125,36.71218872070313,4.0
-4.361572265625,36.71905517578125,4.0
-4.428863525390625,36.7108154296875,3.8571428571428568
-4.497528076171875,36.650390625,2.5
-4.41650390625,36.73141479492188,2.076923076923077
-4.439849853515625,36.72042846679688,2.8571428571428568
-4.494781494140625,36.6778564453125,4.0
-4.4879150390625,36.65451049804688,2.5
-4.382171630859375,36.77261352539063,4.0
-4.349212646484375,36.71630859375,4.0
-4.3231201171875,36.71218872070313,4.0
-4.423370361328125,36.73553466796875,2.7307692307692304
-4.37255859375,36.81243896484375,4.0
-4.423370361328125,36.739654541015625,2.5384615384615383
-4.3560791015625,36.717681884765625,4.0
-4.4219970703125,36.727294921875,3.894736842105263
-4.46319580078125,36.7218017578125,2.8571428571428568
-4.4219970703125,36.72454833984375,2.666666666666667
-4.41925048828125,36.7218017578125,3.1578947368421053
-4.45220947265625,36.71356201171875,3.5
-4.423370361328125,36.7327880859375,2.4615384615384617
-4.464569091796875,36.7218017578125,2.7142857142857144
-4.4439697265625,36.6943359375,1.894736842105263
-4.456329345703125,36.69845581054688,3.473684210526316
-4.41650390625,36.73416137695313,2.0
-4.41375732421875,36.72866821289063,3.423076923076923
-4.442596435546875,36.71630859375,3.789473684210526
-4.37255859375,36.81106567382813,4.0
-4.420623779296875,36.71905517578125,3.0
-4.4384765625,36.72042846679688,3.7142857142857144
-4.46044921875,36.72042846679688,2.7142857142857144
-4.445343017578125,36.714935302734375,2.8421052631578947
-4.4769287109375,36.6998291015625,3.1578947368421053
-4.368438720703125,36.727294921875,2.0
-4.357452392578125,36.717681884765625,4.0
-4.4219970703125,36.725921630859375,3.789473684210526
-4.43023681640625,36.72454833984375,3.7142857142857144
-4.431610107421875,36.72042846679688,2.8571428571428568
-4.464569091796875,36.72317504882813,2.7142857142857144
-4.426116943359375,36.7218017578125,3.0
-4.3450927734375,36.71356201171875,4.0
-4.38079833984375,36.7218017578125,3.5789473684210527
-4.398651123046875,36.72454833984375,4.0
-4.448089599609375,36.71356201171875,4.0
-4.46044921875,36.70257568359375,3.0
-4.459075927734375,36.6998291015625,3.2631578947368416
-4.354705810546875,36.717681884765625,4.0
-4.41925048828125,36.73141479492188,2.736842105263158
-4.45220947265625,36.68609619140625,4.0
-4.3505859375,36.71630859375,4.0
-4.4110107421875,36.71905517578125,4.0
-4.43572998046875,36.70806884765625,3.473684210526316
-4.4384765625,36.70257568359375,3.1578947368421053
-4.448089599609375,36.71905517578125,2.7142857142857144
-4.35333251953125,36.717681884765625,4.0
-4.38079833984375,36.77398681640625,4.0
-4.426116943359375,36.73416137695313,2.8571428571428568
-4.461822509765625,36.71905517578125,2.7142857142857144
-4.472808837890625,36.714935302734375,2.5
-4.382171630859375,36.7218017578125,4.0
-4.4219970703125,36.73141479492188,3.076923076923077
-4.442596435546875,36.70944213867188,2.5
-4.354705810546875,36.81930541992188,4.0
-4.351959228515625,36.71630859375,4.0
-4.360198974609375,36.71905517578125,3.5
-4.426116943359375,36.725921630859375,3.333333333333333
-4.439849853515625,36.7108154296875,3.5
-4.449462890625,36.6998291015625,2.2857142857142856
-4.373931884765625,36.7218017578125,3.5
-4.40277099609375,36.725921630859375,4.0
-4.41375732421875,36.7218017578125,4.0
-4.46044921875,36.72317504882813,3.1428571428571432
-4.46319580078125,36.71905517578125,2.7142857142857144
-4.464569091796875,36.72042846679688,2.7142857142857144
-4.494781494140625,36.651763916015625,3.0
-4.384918212890625,36.771240234375,4.0
-4.4219970703125,36.736907958984375,1.894736842105263
-4.49615478515625,36.6998291015625,3.2857142857142856
-4.35882568359375,36.71905517578125,4.0
-4.371185302734375,36.7218017578125,3.0
-4.40277099609375,36.72454833984375,3.0
-4.417877197265625,36.73416137695313,1.4736842105263157
-4.42474365234375,36.725921630859375,4.0
-4.351959228515625,36.717681884765625,4.0
-4.37255859375,36.7218017578125,3.68421052631579
-4.406890869140625,36.73416137695313,3.8421052631578947
-4.409637451171875,36.73416137695313,2.5
-4.478302001953125,36.6998291015625,2.833333333333333
-4.450836181640625,36.69158935546875,3.5789473684210527
-4.37255859375,36.727294921875,4.0
-4.37530517578125,36.7218017578125,3.5
-4.43023681640625,36.736907958984375,3.5
-4.459075927734375,36.6888427734375,1.894736842105263
-4.486541748046875,36.660003662109375,3.0
-4.415130615234375,36.73004150390625,2.230769230769231
-4.448089599609375,36.71218872070313,4.0
-4.442596435546875,36.70669555664063,4.0
-4.464569091796875,36.68472290039063,3.5789473684210527
-4.36981201171875,36.7218017578125,3.0
-4.417877197265625,36.72866821289063,4.0
-4.4219970703125,36.72317504882813,3.0526315789473686
-4.4384765625,36.703948974609375,2.8571428571428568
-4.434356689453125,36.70120239257813,2.0
-4.4659423828125,36.683349609375,3.0
-4.4769287109375,36.67510986328125,3.3684210526315788
-4.497528076171875,36.6998291015625,2.6315789473684212
-4.483795166015625,36.66275024414063,4.0
-4.34783935546875,36.714935302734375,4.0
-4.365692138671875,36.7327880859375,3.5
-4.404144287109375,36.72454833984375,2.5
-4.42474365234375,36.73141479492188,2.736842105263158
-4.46319580078125,36.72317504882813,2.8571428571428568
-4.464569091796875,36.71905517578125,2.8571428571428568
-4.45770263671875,36.70669555664063,2.0
-4.456329345703125,36.69158935546875,2.5
-4.471435546875,36.67922973632813,3.3684210526315788
-4.475555419921875,36.6558837890625,3.0
-4.49615478515625,36.651763916015625,2.0
-4.41650390625,36.7327880859375,3.238095238095238
-4.412384033203125,36.72317504882813,3.5
-4.420623779296875,36.7327880859375,3.894736842105263
-4.43023681640625,36.71356201171875,3.789473684210526
-4.4329833984375,36.70806884765625,3.1578947368421053
-4.44122314453125,36.6998291015625,2.4210526315789473
-4.4989013671875,36.650390625,3.0
-4.50439453125,36.64764404296875,4.0
-4.39727783203125,36.72454833984375,3.8571428571428568
-4.420623779296875,36.725921630859375,3.31578947368421
-4.44671630859375,36.71905517578125,3.8571428571428568
-4.442596435546875,36.6998291015625,3.1578947368421053
-4.514007568359375,36.68609619140625,4.0
-4.409637451171875,36.72317504882813,4.0
-4.4439697265625,36.72866821289063,3.0
-4.4549560546875,36.717681884765625,3.5
-4.459075927734375,36.717681884765625,2.833333333333333
-4.442596435546875,36.70120239257813,2.8571428571428568
-4.46044921875,36.692962646484375,3.894736842105263
-4.38079833984375,36.77261352539063,4.0
-4.36431884765625,36.7327880859375,3.5
-4.362945556640625,36.73141479492188,3.5
-4.4329833984375,36.73553466796875,3.68421052631579
-4.449462890625,36.69708251953125,2.076923076923077
-4.461822509765625,36.69021606445313,3.0
-4.493408203125,36.65863037109375,4.0
-4.500274658203125,36.650390625,2.5
-4.3780517578125,36.73416137695313,1.894736842105263
-4.412384033203125,36.727294921875,2.833333333333333
-4.412384033203125,36.717681884765625,4.0
-4.4439697265625,36.71905517578125,3.8571428571428568
-4.459075927734375,36.71356201171875,2.0
-4.4769287109375,36.69708251953125,4.0
-4.459075927734375,36.69021606445313,3.0
-4.481048583984375,36.66824340820313,4.0
-4.497528076171875,36.651763916015625,4.0
-4.36431884765625,36.7218017578125,4.0
-4.434356689453125,36.717681884765625,3.5789473684210527
-4.434356689453125,36.70669555664063,3.1578947368421053
-4.44122314453125,36.6943359375,1.7894736842105263
-4.464569091796875,36.705322265625,4.0
-4.4659423828125,36.68472290039063,1.5
-4.471435546875,36.68060302734375,1.5
-4.49066162109375,36.70257568359375,3.3684210526315788
-4.409637451171875,36.771240234375,4.0
-4.420623779296875,36.76437377929688,4.0
-4.404144287109375,36.73004150390625,4.0
-4.405517578125,36.725921630859375,3.5
-4.427490234375,36.725921630859375,4.0
-4.427490234375,36.72454833984375,3.333333333333333
-4.46044921875,36.71218872070313,3.5
-4.486541748046875,36.65863037109375,4.0
-4.387664794921875,36.739654541015625,3.5
-4.423370361328125,36.73828125,2.5384615384615383
-4.365692138671875,36.73416137695313,3.333333333333333
-4.35882568359375,36.717681884765625,4.0
-4.41925048828125,36.73553466796875,3.5
-4.423370361328125,36.725921630859375,4.0
-4.41925048828125,36.71630859375,3.5
-4.442596435546875,36.703948974609375,3.473684210526316
-4.44671630859375,36.69845581054688,2.2857142857142856
-4.471435546875,36.69845581054688,4.0
-4.494781494140625,36.65863037109375,3.5
-4.395904541015625,36.73828125,3.5
-4.34234619140625,36.71356201171875,4.0
-4.3450927734375,36.714935302734375,4.0
-4.384918212890625,36.7218017578125,4.0
-4.4110107421875,36.72317504882813,3.0
-4.427490234375,36.7327880859375,3.428571428571429
-4.426116943359375,36.72866821289063,4.0
-4.41925048828125,36.725921630859375,2.5
-4.49066162109375,36.65725708007813,2.833333333333333
-4.503021240234375,36.64627075195313,4.0
-4.354705810546875,36.81793212890625,4.0
-4.41650390625,36.76849365234375,4.0
-4.4219970703125,36.7437744140625,3.428571428571429
-4.426116943359375,36.739654541015625,2.2857142857142856
-4.360198974609375,36.717681884765625,4.0
-4.415130615234375,36.7218017578125,4.0
-4.434356689453125,36.72042846679688,3.1428571428571432
-4.45220947265625,36.6943359375,2.8571428571428568
-4.46319580078125,36.6888427734375,2.0
-4.500274658203125,36.649017333984375,4.0
-4.503021240234375,36.64764404296875,2.9473684210526314
-4.384918212890625,36.77536010742188,4.0
-4.362945556640625,36.73004150390625,4.0
-4.35333251953125,36.71630859375,4.0
-4.40277099609375,36.7327880859375,4.0
-4.426116943359375,36.736907958984375,3.1578947368421053
-4.41925048828125,36.72866821289063,4.0
-4.4384765625,36.7218017578125,3.428571428571429
-4.453582763671875,36.71356201171875,3.5
-4.450836181640625,36.6998291015625,3.5789473684210527
-4.459075927734375,36.70257568359375,3.5
-4.493408203125,36.70257568359375,2.8421052631578947
-4.49066162109375,36.65863037109375,4.0
-4.4879150390625,36.650390625,4.0
-4.50439453125,36.64627075195313,4.0
-4.405517578125,36.77261352539063,4.0
-4.365692138671875,36.73553466796875,2.666666666666667
-4.361572265625,36.717681884765625,4.0
-4.40826416015625,36.725921630859375,3.333333333333333
-4.426116943359375,36.73553466796875,2.7142857142857144
-4.43572998046875,36.72042846679688,2.2857142857142856
-4.43572998046875,36.70120239257813,3.2857142857142856
-4.445343017578125,36.72866821289063,3.5789473684210527
-4.459075927734375,36.70944213867188,3.5789473684210527
-4.46319580078125,36.695709228515625,3.0
-4.464569091796875,36.695709228515625,3.0
-4.472808837890625,36.69845581054688,3.1578947368421053
-4.44122314453125,36.692962646484375,4.0
-4.45220947265625,36.69158935546875,3.789473684210526
-4.486541748046875,36.65725708007813,3.894736842105263
-4.486541748046875,36.6558837890625,4.0
-4.497528076171875,36.660003662109375,3.3684210526315788
-4.50714111328125,36.660003662109375,3.789473684210526
-4.50714111328125,36.65725708007813,4.0
-4.505767822265625,36.651763916015625,3.5
-4.379425048828125,36.77398681640625,4.0
-4.38629150390625,36.77810668945313,4.0
-4.390411376953125,36.77536010742188,4.0
-4.406890869140625,36.771240234375,4.0
-4.4219970703125,36.76300048828125,4.0
-4.40277099609375,36.739654541015625,3.5
-4.41650390625,36.739654541015625,3.0
-4.37255859375,36.73141479492188,3.5
-4.371185302734375,36.71905517578125,4.0
-4.405517578125,36.7327880859375,2.5
-4.40277099609375,36.72866821289063,3.5
-4.40826416015625,36.73416137695313,3.5
-4.412384033203125,36.725921630859375,1.3333333333333335
-4.417877197265625,36.73553466796875,2.666666666666667
-4.420623779296875,36.73416137695313,2.5
-4.42474365234375,36.71905517578125,3.5
-4.428863525390625,36.7218017578125,3.0
-4.4439697265625,36.73004150390625,3.333333333333333
-4.45220947265625,36.71630859375,4.0
-4.456329345703125,36.71630859375,3.428571428571429
-4.448089599609375,36.70257568359375,4.0
-4.4549560546875,36.6998291015625,4.0
-4.459075927734375,36.69845581054688,4.0
-4.472808837890625,36.70669555664063,2.428571428571429
-4.46319580078125,36.69021606445313,1.1666666666666665
-4.46868896484375,36.66412353515625,3.0
-4.494781494140625,36.70120239257813,2.9473684210526314
-4.483795166015625,36.649017333984375,2.5
-4.383544921875,36.791839599609375,4.0
-4.38629150390625,36.77261352539063,4.0
-4.390411376953125,36.73828125,2.0
-4.39453125,36.73828125,2.6315789473684212
-4.4000244140625,36.77536010742188,4.0
-4.404144287109375,36.77536010742188,4.0
-4.4110107421875,36.72866821289063,2.5
-4.406890869140625,36.7218017578125,2.833333333333333
-4.41375732421875,36.72454833984375,4.0
-4.434356689453125,36.73553466796875,4.0
-4.428863525390625,36.725921630859375,4.0
-4.43572998046875,36.705322265625,2.8571428571428568
-4.45770263671875,36.72042846679688,3.473684210526316
-4.44671630859375,36.69708251953125,1.7142857142857144
-4.459075927734375,36.70120239257813,3.5
-4.481048583984375,36.6998291015625,3.0526315789473686
-4.46319580078125,36.68746948242188,4.0
-4.46319580078125,36.68060302734375,4.0
-4.464569091796875,36.67510986328125,4.0
-4.475555419921875,36.67648315429688,3.5789473684210527
-4.4769287109375,36.673736572265625,4.0
-4.467315673828125,36.670989990234375,3.0
-4.478302001953125,36.670989990234375,4.0
-4.47967529296875,36.66961669921875,3.473684210526316
-4.482421875,36.66412353515625,2.0
-4.493408203125,36.70120239257813,2.8421052631578947
-4.5538330078125,36.70669555664063,4.0
-4.560699462890625,36.70944213867188,4.0
-4.50439453125,36.64215087890625,2.833333333333333
-4.362945556640625,36.81655883789063,4.0
-4.384918212890625,36.7767333984375,4.0
-4.40826416015625,36.771240234375,4.0
-4.4110107421875,36.771240234375,4.0
-4.406890869140625,36.74102783203125,3.333333333333333
-4.362945556640625,36.7327880859375,3.5
-4.412384033203125,36.73416137695313,2.5
-4.4110107421875,36.72454833984375,4.0
-4.415130615234375,36.72317504882813,4.0
-4.41925048828125,36.736907958984375,2.0
-4.426116943359375,36.727294921875,4.0
-4.428863525390625,36.736907958984375,3.5
-4.426116943359375,36.72454833984375,4.0
-4.423370361328125,36.72317504882813,2.428571428571429
-4.427490234375,36.72317504882813,4.0
-4.431610107421875,36.7218017578125,3.428571428571429
-4.42474365234375,36.71356201171875,2.666666666666667
-4.431610107421875,36.705322265625,2.0
-4.45770263671875,36.71356201171875,4.0
-4.46044921875,36.7108154296875,3.3684210526315788
-4.459075927734375,36.705322265625,3.473684210526316
-4.45770263671875,36.70257568359375,4.0
-4.453582763671875,36.69708251953125,2.2857142857142856
-4.46319580078125,36.681976318359375,3.5
-4.464569091796875,36.67648315429688,3.0
-4.481048583984375,36.650390625,3.0
-4.493408203125,36.6998291015625,3.153846153846154
-4.566192626953125,36.71356201171875,4.0
-4.492034912109375,36.65451049804688,4.0
-4.493408203125,36.65313720703125,3.0
-4.505767822265625,36.65313720703125,4.0
-4.497528076171875,36.649017333984375,3.0
-4.505767822265625,36.649017333984375,3.5
-4.354705810546875,36.8206787109375,4.0
-4.3560791015625,36.81655883789063,4.0
-4.36431884765625,36.815185546875,4.0
-4.371185302734375,36.81106567382813,4.0
-4.373931884765625,36.81243896484375,4.0
-4.3890380859375,36.7767333984375,4.0
-4.398651123046875,36.77536010742188,4.0
-4.40277099609375,36.77536010742188,4.0
